,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-01 19:25:00,-25870961.1688886,-8833275.822024351,-16515838.96276104,-2459899.596006783,-396938.34390109434,57283200000.00001
2024-07-01 19:30:00,-25852395.160040773,-8845828.904775707,-16515020.135798622,-2463395.391203364,-397502.43812599714,57283200000.00001
2024-07-01 19:35:00,-25834149.27772841,-8858165.539558977,-16514215.427553952,-2466830.909750603,-398056.8058915744,57283200000.00001
2024-07-01 19:40:00,-25816209.59454219,-8870295.143148828,-16513424.223778792,-2470208.774041447,-398601.870356688,57283200000.00001
2024-07-01 19:45:00,-25798570.34117445,-8882221.616361901,-16512646.270026164,-2473530.070379265,-399137.8068111995,57283200000.00001
2024-07-01 19:50:00,-25781225.868855335,-8893948.77851533,-16511881.317165254,-2476795.8623713595,-399664.7868826511,57283200000.00001
2024-07-01 19:55:00,-25764170.64658815,-8905480.369295962,-16511129.121259453,-2480007.19144951,-400182.9786202618,57283200000.00001
2024-07-01 20:00:00,-25744396.67586668,-8911548.850041118,-16506969.835501041,-2481697.1481127176,-400455.67617273395,57283200000.00001
2024-07-01 20:05:00,-25724951.101168808,-8917516.548552189,-16502879.625039814,-2483359.0388373197,-400723.8449032947,57283200000.00001
2024-07-01 20:10:00,-25708458.33523279,-8922578.052583262,-16499410.51266776,-2484768.571605467,-400951.2922363367,57283200000.00001
2024-07-01 20:15:00,-25692244.15907018,-8927554.059538431,-16495999.999273797,-2486154.2950613364,-401174.8976121702,57283200000.00001
2024-07-01 20:20:00,-25676272.74824938,-8932455.563662421,-16492640.549494874,-2487519.270893333,-401395.15507596976,57283200000.00001
2024-07-01 20:25:00,-25660499.12908059,-8937296.367037503,-16489322.703499675,-2488867.342719305,-401612.68484788795,57283200000.00001
2024-07-01 20:30:00,-25644920.858768575,-8942077.219338888,-16486045.947467107,-2490198.7193095637,-401827.52061586163,57283200000.00001
2024-07-01 20:35:00,-25629563.33166868,-8946790.327232676,-16482815.622882795,-2491511.2303685937,-402039.31217311416,57283200000.00001
2024-07-01 20:40:00,-25614395.323831227,-8951445.273110792,-16479625.16205576,-2492807.544410601,-402248.49012080167,57283200000.00001
2024-07-01 20:45:00,-25599414.507152006,-8956042.771450657,-16476474.075289175,-2494087.8604039815,-402455.0865651881,57283200000.00001
2024-07-01 20:50:00,-25584618.581994943,-8960583.527993038,-16473361.878874248,-2495352.3748841383,-402659.1332199406,57283200000.00001
2024-07-01 20:55:00,-25570005.276845604,-8965068.239848385,-16470288.095017323,-2496601.2819830957,-402860.6614109087,57283200000.00001
2024-07-01 21:00:00,-25559649.60984681,-8966130.658092923,-16467962.576136878,-2496897.145291701,-402908.4029902518,57283200000.00001
2024-07-01 21:05:00,-25549421.773133,-8967179.961853674,-16465665.763446119,-2497189.3564655804,-402955.5552478551,57283200000.00001
2024-07-01 21:10:00,-25541771.12932314,-8967964.863837004,-16463947.697711727,-2497407.9367647357,-402990.82615976426,57283200000.00001
2024-07-01 21:15:00,-25534180.944010813,-8968743.563205782,-16462243.2088312,-2497624.7897535088,-403025.81834658905,57283200000.00001
2024-07-01 21:20:00,-25526645.586786453,-8969516.637600238,-16460551.03241241,-2497840.076293737,-403060.55776558036,57283200000.00001
2024-07-01 21:25:00,-25519157.70040923,-8970284.84182128,-16458869.516277634,-2498054.0065831416,-403095.0783350069,57283200000.00001
2024-07-01 21:30:00,-25511717.13524259,-8971048.191220561,-16457198.626823744,-2498266.584896866,-403129.38074472157,57283200000.00001
2024-07-01 21:35:00,-25504328.6035717,-8971806.202350931,-16455539.4222644,-2498477.6766040577,-403163.4432702002,57283200000.00001
2024-07-01 21:40:00,-25496986.969833765,-8972559.402084835,-16453890.749332678,-2498687.4284286895,-403197.2895873567,57283200000.00001
2024-07-01 21:45:00,-25489692.085671768,-8973307.805642655,-16452252.574712792,-2498895.844609348,-403230.9203801448,57283200000.00001
2024-07-01 21:50:00,-25482443.802722596,-8974051.428245395,-16450624.865087613,-2499102.9293847946,-403264.3363325465,57283200000.00001
2024-07-01 21:55:00,-25475241.972617038,-8974790.285114693,-16449007.58713862,-2499308.686993966,-403297.53812857176,57283200000.00001
2024-07-01 22:00:00,-25476435.350250833,-8973774.886543319,-16450777.916428803,-2499025.9177715587,-403251.90945859236,57283200000.00001
2024-07-01 22:05:00,-25477621.030107494,-8972766.037710836,-16452536.8263661,-2498744.97252707,-403206.57511232264,57283200000.00001
2024-07-01 22:10:00,-25478290.72267434,-8972196.222376294,-16453530.289233953,-2498586.289775679,-403180.96948653006,57283200000.00001
2024-07-01 22:15:00,-25478961.750517447,-8971625.270907164,-16454525.732932193,-2498427.2906323764,-403155.312806588,57283200000.00001
2024-07-01 22:20:00,-25479634.126499187,-8971053.17235935,-16455523.176541643,-2498267.972049441,-403129.60458070535,57283200000.00001
2024-07-01 22:25:00,-25480307.8637056,-8970479.915598458,-16456522.639474934,-2498108.3309261547,-403103.8443085386,57283200000.00001
2024-07-01 22:30:00,-25480982.97545203,-8969905.48929497,-16457524.141484866,-2497948.364107463,-403078.03148097685,57283200000.00001
2024-07-01 22:35:00,-25481659.475288983,-8969329.881919295,-16458527.702673078,-2497788.0683825915,-403052.16557991796,57283200000.00001
2024-07-01 22:40:00,-25482337.37700816,-8968753.081736617,-16459533.34349902,-2497627.4404836176,-403026.2460780381,57283200000.00001
2024-07-01 22:45:00,-25483016.69464866,-8968175.076801596,-16460541.084789177,-2497466.4770839917,-403000.27243855305,57283200000.00001
2024-07-01 22:50:00,-25483697.4425035,-8967595.854952877,-16461550.947746646,-2497305.174797007,-402974.24411497137,57283200000.00001
2024-07-01 22:55:00,-25484379.635126207,-8967015.403807415,-16462562.953961048,-2497143.5301742204,-402948.1605508399,57283200000.00001
2024-07-01 23:00:00,-25485405.79992271,-8966433.7107546,-16463919.638003675,-2496981.5397038166,-402922.02117947914,57283200000.00001
2024-07-01 23:05:00,-25486434.1782267,-8965850.762950169,-16465279.24850637,-2496819.1998089124,-402895.8254237106,57283200000.00001
2024-07-01 23:10:00,-25487268.277479284,-8965377.944410453,-16466382.00427212,-2496687.5288231685,-402874.57851464726,57283200000.00001
2024-07-01 23:15:00,-25488106.17386539,-8964902.973422907,-16467489.780196883,-2496555.258421574,-402853.23488166265,57283200000.00001
2024-07-01 23:20:00,-25488947.92132643,-8964425.819410233,-16468602.647596171,-2496422.38008893,-402831.7931507134,57283200000.00001
2024-07-01 23:25:00,-25489793.57510094,-8963946.451059844,-16469720.679500392,-2496288.885105278,-402810.2519147149,57283200000.00001
2024-07-01 23:30:00,-25490643.191768777,-8963464.836298818,-16470843.9507133,-2496154.7645389168,-402788.60973241564,57283200000.00001
2024-07-01 23:35:00,-25491496.82929726,-8962980.942267723,-16471972.537873017,-2496020.0092391185,-402766.8651272209,57283200000.00001
2024-07-01 23:40:00,-25492354.547089435,-8962494.735293282,-16473106.519515814,-2495884.609828515,-402745.0165859644,57283200000.00001
2024-07-01 23:45:00,-25493216.406034444,-8962006.180859793,-16474245.976142744,-2495748.556695138,-402723.0625576241,57283200000.00001
2024-07-01 23:50:00,-25494082.468560286,-8961515.243579242,-16475390.990289336,-2495611.839984099,-402701.0014519791,57283200000.00001
2024-07-01 23:55:00,-25494952.798688926,-8961021.88716006,-16476541.646598522,-2495474.4495888837,-402678.83163820574,57283200000.00001
2024-07-02 00:00:00,-25480595.442487344,-8961509.186750967,-16467975.797160191,-2495610.153272427,-402700.7292780502,57283200000.00001
2024-07-02 00:05:00,-25466165.85064023,-8961998.93807463,-16459366.850674259,-2495746.5397169916,-402722.7370906959,57283200000.00001
2024-07-02 00:10:00,-25451662.887885056,-8962491.179662725,-16450714.129823271,-2495883.619652917,-402744.8568076292,57283200000.00001
2024-07-02 00:15:00,-25437085.388726644,-8962985.951073043,-16442016.939252447,-2496021.4040962965,-402767.09020644746,57283200000.00001
2024-07-02 00:20:00,-25422432.15629486,-8963483.292928271,-16433274.564888174,-2496159.9043597775,-402789.4391126001,57283200000.00001
2024-07-02 00:25:00,-25407701.961146217,-8963983.24695665,-16424486.273222988,-2496299.132063884,-402811.9054012173,57283200000.00001
2024-07-02 00:30:00,-25392893.54000584,-8964485.856034696,-16415651.310565043,-2496439.0991489086,-402834.49099902814,57283200000.00001
2024-07-02 00:35:00,-25378005.594446182,-8964991.164232027,-16406768.902249789,-2496579.817887406,-402857.1978863766,57283200000.00001
2024-07-02 00:40:00,-25363036.78949858,-8965499.216858491,-16397838.2518116,-2496721.3008973077,-402880.02809933806,57283200000.00001
2024-07-02 00:45:00,-25347985.752193313,-8966010.06051373,-16388858.540112773,-2496863.5611557276,-402902.98373194685,57283200000.00001
2024-07-02 00:50:00,-25332851.070023797,-8966523.743139286,-16379828.924427215,-2497006.6120134774,-402926.0669385383,57283200000.00001
2024-07-02 00:55:00,-25317631.28932985,-8967040.314073494,-16370748.537475869,-2497150.4672103454,-402949.2799362148,57283200000.00001
2024-07-02 01:00:00,-25299004.323986538,-8966998.096959256,-16359803.31649618,-2497138.7105456213,-402947.3828380433,57283200000.00001
2024-07-02 01:05:00,-25280270.10202445,-8966955.636753092,-16348795.071434338,-2497126.886184411,-402945.4748161207,57283200000.00001
2024-07-02 01:10:00,-25261426.691291496,-8966912.929075867,-16337722.666956104,-2497114.9929072093,-402943.5556736632,57283200000.00001
2024-07-02 01:15:00,-25242472.10056421,-8966869.969414573,-16326584.933016844,-2497103.029457229,-402941.6252078709,57283200000.00001
2024-07-02 01:20:00,-25223404.2769814,-8966826.753116501,-16315380.663353529,-2497090.994538779,-402939.6832096664,57283200000.00001
2024-07-02 01:25:00,-25204221.10333238,-8966783.275383094,-16304108.61389134,-2497078.8868155517,-402937.72946341836,57283200000.00001
2024-07-02 01:30:00,-25184920.39518972,-8966739.531263454,-16292767.501058824,-2497066.7049088166,-402935.7637466496,57283200000.00001
2024-07-02 01:35:00,-25165499.89787529,-8966695.515647462,-16281356.000005154,-2497054.447395502,-402933.7858297284,57283200000.00001
2024-07-02 01:40:00,-25145957.28324774,-8966651.223258495,-16269872.742712457,-2497042.1128061702,-402931.79547554074,57283200000.00001
2024-07-02 01:45:00,-25126290.146298233,-8966606.648645721,-16258316.315995453,-2497029.699622866,-402929.792439144,57283200000.00001
2024-07-02 01:50:00,-25106496.001540434,-8966561.786175909,-16246685.25938022,-2497017.206276842,-402927.77646739915,57283200000.00001
2024-07-02 01:55:00,-25086572.279179133,-8966516.630024733,-16234978.062852861,-2497004.631146135,-402925.7472985805,57283200000.00001
2024-07-02 02:00:00,-25060378.363131057,-8965815.905688023,-16220020.503791995,-2496809.4927232536,-402894.25905307016,57283200000.00001
2024-07-02 02:05:00,-25034008.14889384,-8965110.46512517,-16204962.272858646,-2496613.040920941,-402862.5588758787,57283200000.00001
2024-07-02 02:10:00,-25007457.916620247,-8964400.208824994,-16189801.245901732,-2496415.2480272213,-402830.64229530114,57283200000.00001
2024-07-02 02:15:00,-24980723.812975865,-8963685.033705344,-16174535.222544774,-2496216.0853356738,-402798.5046791651,57283200000.00001
2024-07-02 02:20:00,-24953801.84431726,-8962964.832930606,-16159161.922290362,-2496015.5230946075,-402766.1412266295,57283200000.00001
2024-07-02 02:25:00,-24926687.869414534,-8962239.495717019,-16143678.980364537,-2495813.530452849,-402733.54695943656,57283200000.00001
2024-07-02 02:30:00,-24899377.591680624,-8961508.907124793,-16128083.943279445,-2495610.0754018496,-402700.71671257075,57283200000.00001
2024-07-02 02:35:00,-24871866.550865646,-8960772.947835932,-16112374.264090555,-2495405.124713812,-402667.6451242738,57283200000.00001
2024-07-02 02:40:00,-24844150.114170678,-8960031.493916502,-16096547.297322365,-2495198.6438754904,-402634.3266253627,57283200000.00001
2024-07-02 02:45:00,-24816223.466730494,-8959284.416562045,-16080600.293533705,-2494990.597017287,-402600.755427789,57283200000.00001
2024-07-02 02:50:00,-24788081.6014095,-8958531.581824595,-16064530.393490922,-2494780.9468372376,-402566.925512372,57283200000.00001
2024-07-02 02:55:00,-24759719.307849348,-8957772.850319691,-16048334.621913701,-2494569.6545194164,-402532.8306156326,57283200000.00001
2024-07-02 03:00:00,-24722194.491515044,-8957794.264957864,-16028203.337365704,-2494575.618089541,-402533.79291899357,57283200000.00001
2024-07-02 03:05:00,-24684365.799510736,-8957815.853011608,-16007909.029832453,-2494581.629952609,-402534.7630150796,57283200000.00001
2024-07-02 03:10:00,-24637284.885763496,-8957842.721117336,-15982651.097508905,-2494589.1122099007,-402535.9703793244,57283200000.00001
2024-07-02 03:15:00,-24590014.248758312,-8957869.697494214,-15957291.382598152,-2494596.6246186513,-402537.1826089182,57283200000.00001
2024-07-02 03:20:00,-24542550.165911727,-8957896.78426664,-15931827.888011487,-2494604.167770466,-402538.3997993247,57283200000.00001
2024-07-02 03:25:00,-24494888.78172773,-8957923.983634867,-15906258.54535538,-2494611.7422780734,-402539.6220494159,57283200000.00001
2024-07-02 03:30:00,-24447026.100845978,-8957951.297878962,-15880581.211201992,-2494619.3487764294,-402540.8494616506,57283200000.00001
2024-07-02 03:35:00,-24398957.980607316,-8957978.72936306,-15854793.663100734,-2494626.9879238997,-402542.0821422652,57283200000.00001
2024-07-02 03:40:00,-24350680.12309447,-8958006.28053989,-15828893.595308255,-2494634.660403524,-402543.32020147727,57283200000.00001
2024-07-02 03:45:00,-24302188.06660137,-8958033.953955658,-15802878.614211932,-2494642.366924371,-402544.56375370483,57283200000.00001
2024-07-02 03:50:00,-24253477.176479716,-8958061.752255261,-15776746.233419204,-2494650.108222995,-402545.8129178009,57283200000.00001
2024-07-02 03:55:00,-24204542.63530556,-8958089.678187905,-15750493.868482191,-2494657.885064997,-402547.0678173058,57283200000.00001
2024-07-02 04:00:00,-24137321.4832022,-8955753.893720137,-15714581.182050737,-2494007.413441062,-402442.1053507163,57283200000.00001
2024-07-02 04:05:00,-24069780.549150873,-8953406.997545954,-15678497.653131993,-2493353.8474178715,-402336.6435606106,57283200000.00001
2024-07-02 04:10:00,-23963723.041881885,-8949721.736725252,-15621836.767635768,-2492327.5722526126,-402171.04006803466,57283200000.00001
2024-07-02 04:15:00,-23858494.012530334,-8946065.263656482,-15565618.493828474,-2491309.3139296635,-402006.73020228615,57283200000.00001
2024-07-02 04:20:00,-23754243.411042664,-8942442.788764417,-15509922.94199145,-2490300.5234533916,-401843.94810270594,57283200000.00001
2024-07-02 04:25:00,-23651159.568915304,-8938860.856146712,-15454850.727626884,-2489303.0232307385,-401682.9878395052,57283200000.00001
2024-07-02 04:30:00,-23549241.969249565,-8935319.447842294,-15400401.574583298,-2488316.8082598886,-401523.8486055725,57283200000.00001
2024-07-02 04:35:00,-23448368.350704644,-8931814.315543428,-15346510.165128732,-2487340.695467799,-401366.3394959398,57283200000.00001
2024-07-02 04:40:00,-23348666.921573345,-8928349.91420111,-15293244.994135315,-2486375.9254737357,-401210.6607014433,57283200000.00001
2024-07-02 04:45:00,-23250137.04542142,-8924926.22170068,-15240605.721590066,-2485422.492119185,-401056.8112283227,57283200000.00001
2024-07-02 04:50:00,-23152778.078950282,-8921543.21568895,-15188592.003812777,-2484480.3891792092,-400904.7900720993,57283200000.00001
2024-07-02 04:55:00,-23056589.37184344,-8918200.873568881,-15137203.493373927,-2483549.6103609614,-400754.5962173368,57283200000.00001
2024-07-02 05:00:00,-22931549.23632326,-8908448.597537206,-15069769.049300697,-2480833.7866559383,-400316.3610285717,57283200000.00001
2024-07-02 05:05:00,-22808047.360347014,-8898816.295237316,-15003164.192277692,-2478151.3733572345,-399883.51706446265,57283200000.00001
2024-07-02 05:10:00,-22643284.192196477,-8885965.894132322,-14914307.021723986,-2474572.780644451,-399306.06233126356,57283200000.00001
2024-07-02 05:15:00,-22482766.75888718,-8873446.631329097,-14827739.586122263,-2471086.4036612744,-398743.4878635237,57283200000.00001
2024-07-02 05:20:00,-22326727.986803666,-8861276.67349379,-14743587.503228664,-2467697.3014792893,-398196.6100114307,57283200000.00001
2024-07-02 05:25:00,-22175456.570801068,-8849478.536852125,-14662006.466868876,-2464411.744439838,-397666.4405800646,57283200000.00001
2024-07-02 05:30:00,-22028819.906741194,-8838041.879187556,-14582924.963314084,-2461226.8524319828,-397152.51482425164,57283200000.00001
2024-07-02 05:35:00,-21886441.597766027,-8826937.344117496,-14506140.000838758,-2458134.4502605735,-396653.51356477436,57283200000.00001
2024-07-02 05:40:00,-21748467.049982667,-8816176.27232458,-14431729.997304136,-2455137.696090394,-396169.9464145864,57283200000.00001
2024-07-02 05:45:00,-21614771.946679894,-8805748.967954926,-14359627.908410607,-2452233.889810237,-395701.37767392467,57283200000.00001
2024-07-02 05:50:00,-21485235.142993137,-8795645.982537014,-14289768.400443027,-2449420.4002001863,-395247.38275957556,57283200000.00001
2024-07-02 05:55:00,-21359738.593638368,-8785858.10934543,-14222087.81129746,-2446694.663362023,-394807.54795159923,57283200000.00001
2024-07-02 06:00:00,-21203644.418977335,-8770206.001890596,-14138559.726504104,-2442335.848627766,-394104.19375584414,57283200000.00001
2024-07-02 06:05:00,-21052446.26196918,-8755044.835206425,-14057651.566371921,-2438113.751576477,-393422.9008225679,57283200000.00001
2024-07-02 06:10:00,-20881271.45173488,-8737880.539811252,-13966053.631376682,-2433333.821213264,-392651.593877595,57283200000.00001
2024-07-02 06:15:00,-20717301.289287895,-8721438.679584375,-13878310.999967191,-2428755.075327298,-391912.75079145044,57283200000.00001
2024-07-02 06:20:00,-20560295.137681253,-8705695.125019617,-13794294.904088171,-2424370.7943092645,-391205.2872635405,57283200000.00001
2024-07-02 06:25:00,-20410036.9615827,-8690628.213500537,-13713889.740338093,-2420174.9455317995,-390528.2298471767,57283200000.00001
2024-07-02 06:30:00,-20266215.975411594,-8676206.781472733,-13636929.203187674,-2416158.8505367152,-389880.1781547881,57283200000.00001
2024-07-02 06:35:00,-20128476.177847266,-8662395.131441813,-13563222.791559208,-2412312.568249623,-389259.52805846184,57283200000.00001
2024-07-02 06:40:00,-19996604.31797002,-8649171.879994093,-13492656.392027622,-2408630.1437958274,-388665.318657963,57283200000.00001
2024-07-02 06:45:00,-19870332.421685208,-8636510.156432228,-13425086.608063558,-2405104.0941963205,-388096.34247258806,57283200000.00001
2024-07-02 06:50:00,-19749405.56894265,-8624384.399033457,-13360377.028531795,-2401727.300996663,-387551.45084264316,57283200000.00001
2024-07-02 06:55:00,-19633581.218310393,-8612770.287322246,-13298397.86626161,-2398492.991406199,-387029.5508860002,57283200000.00001
2024-07-02 07:00:00,-19498925.82463816,-8591085.372972623,-13224211.401474359,-2392454.1544987084,-386055.1022032007,57283200000.00001
2024-07-02 07:05:00,-19369916.278639697,-8570309.666341292,-13153135.435778314,-2386668.5146773253,-385121.510322932,57283200000.00001
